"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Oklahoma","40","2013","2013",8640,966619,893.8
,"Oklahoma","40","2014","2014",8741,965764,905.1
,"Oklahoma","40","2015","2015",8825,967499,912.1
,"Oklahoma","40","2016","2016",8671,964470,899.0
,"Oklahoma","40","2017","2017",8857,960076,922.5
"Total","Oklahoma","40",,,144471,17167502,841.5
,"Oregon","41","1999","1999",4495,790953,568.3
,"Oregon","41","2000","2000",4535,811543,558.8
,"Oregon","41","2001","2001",4849,846701,572.7
,"Oregon","41","2002","2002",5118,877922,583.0
,"Oregon","41","2003","2003",5397,905880,595.8
,"Oregon","41","2004","2004",5295,930622,569.0
,"Oregon","41","2005","2005",5556,958793,579.5
,"Oregon","41","2006","2006",5738,987239,581.2
,"Oregon","41","2007","2007",5953,1009562,589.7
,"Oregon","41","2008","2008",5932,1025602,578.4
,"Oregon","41","2009","2009",6241,1039440,600.4
,"Oregon","41","2010","2010",6136,1048641,585.1
,"Oregon","41","2011","2011",6242,1059208,589.3
,"Oregon","41","2012","2012",6268,1053277,595.1
,"Oregon","41","2013","2013",6356,1050107,605.3
,"Oregon","41","2014","2014",6506,1052880,617.9
,"Oregon","41","2015","2015",6497,1060378,612.7
,"Oregon","41","2016","2016",6503,1063541,611.4
,"Oregon","41","2017","2017",6415,1063052,603.5
"Total","Oregon","41",,,110032,18635341,590.4
,"Pennsylvania","42","1999","1999",18319,2779801,659.0
,"Pennsylvania","42","2000","2000",18675,2836657,658.3
,"Pennsylvania","42","2001","2001",18963,2927849,647.7
,"Pennsylvania","42","2002","2002",19188,3012266,637.0
,"Pennsylvania","42","2003","2003",19615,3096352,633.5
,"Pennsylvania","42","2004","2004",19760,3179667,621.4
,"Pennsylvania","42","2005","2005",20578,3262363,630.8
,"Pennsylvania","42","2006","2006",20670,3341731,618.5
,"Pennsylvania","42","2007","2007",20861,3407584,612.2
,"Pennsylvania","42","2008","2008",21078,3456191,609.9
,"Pennsylvania","42","2009","2009",21568,3516724,613.3
,"Pennsylvania","42","2010","2010",21547,3562748,604.8
,"Pennsylvania","42","2011","2011",22480,3610634,622.6
,"Pennsylvania","42","2012","2012",21790,3591098,606.8
,"Pennsylvania","42","2013","2013",22134,3581028,618.1
,"Pennsylvania","42","2014","2014",22419,3572447,627.6
,"Pennsylvania","42","2015","2015",22865,3565533,641.3
,"Pennsylvania","42","2016","2016",23054,3539225,651.4
,"Pennsylvania","42","2017","2017",23077,3510926,657.3
"Total","Pennsylvania","42",,,398641,63350824,629.3
,"Rhode Island","44","1999","1999",1272,224086,567.6
,"Rhode Island","44","2000","2000",1288,230852,557.9
,"Rhode Island","44","2001","2001",1357,240500,564.2
,"Rhode Island","44","2002","2002",1473,248906,591.8
,"Rhode Island","44","2003","2003",1444,257104,561.6
,"Rhode Island","44","2004","2004",1477,264260,558.9
,"Rhode Island","44","2005","2005",1489,270022,551.4
,"Rhode Island","44","2006","2006",1517,276174,549.3
,"Rhode Island","44","2007","2007",1552,280929,552.5
,"Rhode Island","44","2008","2008",1584,284482,556.8
,"Rhode Island","44","2009","2009",1593,289388,550.5
,"Rhode Island","44","2010","2010",1592,292939,543.5
,"Rhode Island","44","2011","2011",1642,295639,555.4
,"Rhode Island","44","2012","2012",1567,294597,531.9
,"Rhode Island","44","2013","2013",1696,294982,575.0
,"Rhode Island","44","2014","2014",1648,295014,558.6
,"Rhode Island","44","2015","2015",1684,294656,571.5
,"Rhode Island","44","2016","2016",1687,293652,574.5
,"Rhode Island","44","2017","2017",1643,291978,562.7
"Total","Rhode Island","44",,,29205,5220160,559.5
,"South Carolina","45","1999","1999",7506,897304,836.5
,"South Carolina","45","2000","2000",7571,923232,820.1
,"South Carolina","45","2001","2001",7650,961028,796.0
,"South Carolina","45","2002","2002",7866,993737,791.6
,"South Carolina","45","2003","2003",8397,1026003,818.4
,"South Carolina","45","2004","2004",8400,1058888,793.3
,"South Carolina","45","2005","2005",8657,1093862,791.4
,"South Carolina","45","2006","2006",8962,1132311,791.5
,"South Carolina","45","2007","2007",9197,1168280,787.2
,"South Carolina","45","2008","2008",9213,1198687,768.6
,"South Carolina","45","2009","2009",9546,1225849,778.7
,"South Carolina","45","2010","2010",9847,1243223,792.1
,"South Carolina","45","2011","2011",9715,1264591,768.2
,"South Carolina","45","2012","2012",9886,1263461,782.5
,"South Carolina","45","2013","2013",10044,1270231,790.7
,"South Carolina","45","2014","2014",10335,1280213,807.3
,"South Carolina","45","2015","2015",10429,1293876,806.0
,"South Carolina","45","2016","2016",10672,1310289,814.5
,"South Carolina","45","2017","2017",10848,1317670,823.3
"Total","South Carolina","45",,,174741,21922735,797.1
,"South Dakota","46","1999","1999",926,155508,595.5
,"South Dakota","46","2000","2000",897,160031,560.5
,"South Dakota","46","2001","2001",940,166882,563.3
,"South Dakota","46","2002","2002",916,172550,530.9
,"South Dakota","46","2003","2003",1053,178438,590.1
,"South Dakota","46","2004","2004",970,184815,524.8
,"South Dakota","46","2005","2005",1110,191095,580.9
,"South Dakota","46","2006","2006",1090,197396,552.2
,"South Dakota","46","2007","2007",1076,203389,529.0
,"South Dakota","46","2008","2008",1062,208133,510.3
,"South Dakota","46","2009","2009",1130,211764,533.6
,"South Dakota","46","2010","2010",1150,214722,535.6
,"South Dakota","46","2011","2011",1185,218124,543.3
,"South Dakota","46","2012","2012",1226,219222,559.3
,"South Dakota","46","2013","2013",1211,219537,551.6
,"South Dakota","46","2014","2014",1309,219217,597.1
,"South Dakota","46","2015","2015",1304,219010,595.4
,"South Dakota","46","2016","2016",1310,217899,601.2
,"South Dakota","46","2017","2017",1355,215784,627.9
"Total","South Dakota","46",,,21220,3773516,562.3
,"Tennessee","47","1999","1999",10055,1290612,779.1
,"Tennessee","47","2000","2000",10370,1320167,785.5
,"Tennessee","47","2001","2001",10632,1367774,777.3
,"Tennessee","47","2002","2002",11140,1410743,789.7
,"Tennessee","47","2003","2003",11729,1450849,808.4
,"Tennessee","47","2004","2004",11871,1489245,797.1
,"Tennessee","47","2005","2005",12295,1532432,802.3
,"Tennessee","47","2006","2006",12696,1580370,803.4
,"Tennessee","47","2007","2007",12678,1618884,783.1
,"Tennessee","47","2008","2008",12969,1655153,783.6
,"Tennessee","47","2009","2009",13442,1687705,796.5
,"Tennessee","47","2010","2010",13590,1712151,793.7
,"Tennessee","47","2011","2011",14190,1738342,816.3
,"Tennessee","47","2012","2012",14363,1733511,828.5
,"Tennessee","47","2013","2013",14497,1734247,835.9
,"Tennessee","47","2014","2014",14893,1738997,856.4
,"Tennessee","47","2015","2015",15108,1750093,863.3
,"Tennessee","47","2016","2016",15204,1761142,863.3
,"Tennessee","47","2017","2017",15411,1768647,871.3
"Total","Tennessee","47",,,247133,30341064,814.5
,"Texas","48","1999","1999",26581,4077524,651.9
,"Texas","48","2000","2000",27724,4209327,658.6
,"Texas","48","2001","2001",29077,4419829,657.9
,"Texas","48","2002","2002",30319,4603429,658.6
,"Texas","48","2003","2003",31025,4784624,648.4
,"Texas","48","2004","2004",31599,4966889,636.2
,"Texas","48","2005","2005",32746,5160696,634.5
,"Texas","48","2006","2006",33828,5377118,629.1
,"Texas","48","2007","2007",35145,5565001,631.5
,"Texas","48","2008","2008",36214,5736274,631.3
,"Texas","48","2009","2009",36915,5909590,624.7
,"Texas","48","2010","2010",37518,6033027,621.9
,"Texas","48","2011","2011",38580,6190349,623.2
,"Texas","48","2012","2012",39392,6251230,630.1
,"Texas","48","2013","2013",40119,6320122,634.8
,"Texas","48","2014","2014",41456,6434039,644.3
,"Texas","48","2015","2015",41672,6554348,635.8
,"Texas","48","2016","2016",42299,6635032,637.5
,"Texas","48","2017","2017",42966,6730629,638.4
"Total","Texas","48",,,675175,105959077,637.2
,"Utah","49","1999","1999",1825,369187,494.3
,"Utah","49","2000","2000",1877,380218,493.7
,"Utah","49","2001","2001",2062,400917,514.3
,"Utah","49","2002","2002",1996,418405,477.0
,"Utah","49","2003","2003",2217,434459,510.3
,"Utah","49","2004","2004",2310,451220,511.9
,"Utah","49","2005","2005",2268,470710,481.8
,"Utah","49","2006","2006",2430,491052,494.9
,"Utah","49","2007","2007",2606,508772,512.2
,"Utah","49","2008","2008",2566,524154,489.6
,"Utah","49","2009","2009",2658,537132,494.9
,"Utah","49","2010","2010",2657,547205,485.6
,"Utah","49","2011","2011",2864,560350,511.1
,"Utah","49","2012","2012",2892,567162,509.9
,"Utah","49","2013","2013",2921,574901,508.1
,"Utah","49","2014","2014",3081,583167,528.3
,"Utah","49","2015","2015",3168,594374,533.0
,"Utah","49","2016","2016",3201,605219,528.9
,"Utah","49","2017","2017",3184,613931,518.6
"Total","Utah","49",,,48783,9632535,506.4
,"Vermont","50","1999","1999",773,146049,529.3
,"Vermont","50","2000","2000",757,150752,502.1
,"Vermont","50","2001","2001",773,156828,492.9
,"Vermont","50","2002","2002",813,162285,501.0
,"Vermont","50","2003","2003",823,167530,491.3
,"Vermont","50","2004","2004",821,172742,475.3
,"Vermont","50","2005","2005",779,177331,439.3
,"Vermont","50","2006","2006",901,181711,495.8
,"Vermont","50","2007","2007",900,185432,485.4
,"Vermont","50","2008","2008",927,187934,493.3
,"Vermont","50","2009","2009",895,190771,469.1
,"Vermont","50","2010","2010",953,192576,494.9
,"Vermont","50","2011","2011",999,193720,515.7
,"Vermont","50","2012","2012",951,192094,495.1
,"Vermont","50","2013","2013",960,189611,506.3
,"Vermont","50","2014","2014",938,187862,499.3
,"Vermont","50","2015","2015",1038,186000,558.1
,"Vermont","50","2016","2016",1017,183178,555.2
,"Vermont","50","2017","2017",1006,180479,557.4
"Total","Vermont","50",,,17024,3384885,502.9
,"Virginia","51","1999","1999",9846,1586789,620.5
,"Virginia","51","2000","2000",10256,1630867,628.9
,"Virginia","51","2001","2001",10431,1703405,612.4
,"Virginia","51","2002","2002",10598,1765752,600.2
,"Virginia","51","2003","2003",10969,1821887,602.1
,"Virginia","51","2004","2004",10931,1884311,580.1
,"Virginia","51","2005","2005",11665,1940882,601.0
,"Virginia","51","2006","2006",11603,1994888,581.6
,"Virginia","51","2007","2007",11753,2042232,575.5
,"Virginia","51","2008","2008",11950,2082718,573.8
,"Virginia","51","2009","2009",12211,2132365,572.7
,"Virginia","51","2010","2010",12091,2168964,557.5
,"Virginia","51","2011","2011",12461,2204702,565.2
,"Virginia","51","2012","2012",12421,2208101,562.5
,"Virginia","51","2013","2013",12655,2211203,572.3
,"Virginia","51","2014","2014",12951,2216880,584.2
,"Virginia","51","2015","2015",13128,2228053,589.2
,"Virginia","51","2016","2016",13288,2242749,592.5
,"Virginia","51","2017","2017",13555,2245479,603.7
"Total","Virginia","51",,,224763,38312227,586.7
,"Washington","53","1999","1999",6857,1305930,525.1
,"Washington","53","2000","2000",7117,1342552,530.1
,"Washington","53","2001","2001",7360,1406177,523.4
,"Washington","53","2002","2002",7862,1462124,537.7
,"Washington","53","2003","2003",8103,1514205,535.1
,"Washington","53","2004","2004",8217,1569307,523.6
,"Washington","53","2005","2005",8569,1623592,527.8
,"Washington","53","2006","2006",8774,1678880,522.6
,"Washington","53","2007","2007",9024,1726650,522.6
,"Washington","53","2008","2008",9409,1762619,533.8
,"Washington","53","2009","2009",9614,1798588,534.5
,"Washington","53","2010","2010",9456,1823370,518.6
,"Washington","53","2011","2011",9753,1848753,527.5
,"Washington","53","2012","2012",9768,1848880,528.3
,"Washington","53","2013","2013",9948,1848692,538.1
,"Washington","53","2014","2014",10237,1857616,551.1
,"Washington","53","2015","2015",10320,1875264,550.3
,"Washington","53","2016","2016",10208,1893680,539.1
,"Washington","53","2017","2017",10506,1901588,552.5
"Total","Washington","53",,,171102,32088467,533.2
,"West Virginia","54","1999","1999",3385,447442,756.5
,"West Virginia","54","2000","2000",3515,455282,772.0
,"West Virginia","54","2001","2001",3573,467002,765.1
,"West Virginia","54","2002","2002",3624,478293,757.7
,"West Virginia","54","2003","2003",3749,488950,766.7
,"West Virginia","54","2004","2004",3822,498597,766.6
,"West Virginia","54","2005","2005",3959,508011,779.3
,"West Virginia","54","2006","2006",4076,516847,788.6
,"West Virginia","54","2007","2007",4304,523775,821.7
,"West Virginia","54","2008","2008",4328,528748,818.5
,"West Virginia","54","2009","2009",4471,535507,834.9
,"West Virginia","54","2010","2010",4473,540981,826.8
,"West Virginia","54","2011","2011",4636,543190,853.5
,"West Virginia","54","2012","2012",4662,535723,870.2
,"West Virginia","54","2013","2013",4650,529638,878.0
,"West Virginia","54","2014","2014",4723,522404,904.1
,"West Virginia","54","2015","2015",4881,516618,944.8
,"West Virginia","54","2016","2016",4895,509049,961.6
,"West Virginia","54","2017","2017",4926,501021,983.2
"Total","West Virginia","54",,,80652,9647078,836.0
,"Wisconsin","55","1999","1999",6374,1160072,549.4
,"Wisconsin","55","2000","2000",6496,1190047,545.9
,"Wisconsin","55","2001","2001",6729,1238557,543.3
,"Wisconsin","55","2002","2002",7035,1281357,549.0
,"Wisconsin","55","2003","2003",7004,1323561,529.2
,"Wisconsin","55","2004","2004",7027,1366856,514.1
,"Wisconsin","55","2005","2005",7415,1411604,525.3
,"Wisconsin","55","2006","2006",7305,1453878,502.4
,"Wisconsin","55","2007","2007",7728,1490745,518.4
,"Wisconsin","55","2008","2008",7834,1521168,515.0
,"Wisconsin","55","2009","2009",7886,1552350,508.0
,"Wisconsin","55","2010","2010",8071,1573564,512.9
,"Wisconsin","55","2011","2011",8530,1597174,534.1
,"Wisconsin","55","2012","2012",8381,1596705,524.9
,"Wisconsin","55","2013","2013",8659,1599395,541.4
,"Wisconsin","55","2014","2014",8656,1596915,542.0
,"Wisconsin","55","2015","2015",8693,1594455,545.2
,"Wisconsin","55","2016","2016",8968,1586257,565.4
,"Wisconsin","55","2017","2017",8793,1575573,558.1
"Total","Wisconsin","55",,,147584,27710233,532.6
,"Wyoming","56","1999","1999",686,114768,597.7
,"Wyoming","56","2000","2000",671,118669,565.4
,"Wyoming","56","2001","2001",720,123647,582.3
,"Wyoming","56","2002","2002",725,128760,563.1
,"Wyoming","56","2003","2003",801,133209,601.3
,"Wyoming","56","2004","2004",788,137360,573.7
,"Wyoming","56","2005","2005",825,141483,583.1
,"Wyoming","56","2006","2006",856,145841,586.9
,"Wyoming","56","2007","2007",842,149756,562.2
,"Wyoming","56","2008","2008",875,152645,573.2
,"Wyoming","56","2009","2009",852,155539,547.8
,"Wyoming","56","2010","2010",990,157090,630.2
,"Wyoming","56","2011","2011",936,158056,592.2
,"Wyoming","56","2012","2012",952,157903,602.9
,"Wyoming","56","2013","2013",959,156669,612.1
,"Wyoming","56","2014","2014",976,154191,633.0
,"Wyoming","56","2015","2015",982,152358,644.5
,"Wyoming","56","2016","2016",960,150318,638.6
,"Wyoming","56","2017","2017",974,147553,660.1
"Total","Wyoming","56",,,16370,2735815,598.4
"Total",,,,,9048027,1444003483,626.6
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Ten-Year Age Groups: 45-54 years; 55-64 years"
"Year/Month: 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017"
"Group By: State; Year"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jan 11, 2023 5:17:18 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jan 11, 2023 5:17:18 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."